reference,direction,shift_px,ssim,ssim_distance_d,predicted_jod
I02,right,15,0.4537759765815092,0.5462240234184907,2.5704736932831995
I02,right,16,0.4486400952825719,0.551359904717428,2.582917501287768
I02,right,17,0.44665966153082776,0.5533403384691722,2.587666711196201
I02,right,18,0.4427662374292856,0.5572337625707144,2.5969241272375836
I02,right,19,0.43824091381214575,0.5617590861878543,2.6075528921798803
I02,right,20,0.4341297219001688,0.5658702780998313,2.6170878187582183
I02,right,21,0.4331687711642811,0.5668312288357189,2.6192999934726604
I02,right,22,0.432185255712435,0.567814744287565,2.621557658993374
I02,right,23,0.43023255617690676,0.5697674438230933,2.6260207935465028
I02,right,24,0.42756402974553287,0.5724359702544671,2.632078694045907
I02,right,25,0.4257402556686678,0.5742597443313322,2.636191554693313
I02,right,26,0.4229604354324226,0.5770395645675774,2.6424179431939177
I02,right,27,0.41969988190247787,0.5803001180975221,2.649656083555996
I02,right,28,0.42073100560492,0.57926899439508,2.6473746419657056
I02,right,29,0.420332245131623,0.5796677548683771,2.648257758494549
I02,right,30,0.41741132336764564,0.5825886766323544,2.654694807410743
I02,right,31,0.4149258468131532,0.5850741531868469,2.660128375428047
I02,right,32,0.412483771897585,0.587516228102415,2.6654280112036606
I02,right,33,0.41112542591588114,0.5888745740841188,2.6683591321422098
I02,right,34,0.40994727495469024,0.5900527250453098,2.670891799844398
I02,right,35,0.41088301036718566,0.5891169896328143,2.668880981310605
I02,right,36,0.41191549840209296,0.588084501597907,2.6666557131084057
I02,right,37,0.41150183256194384,0.5884981674380562,2.6675480900526845
I02,right,38,0.4093838486696087,0.5906161513303914,2.6720998449745244
I02,right,39,0.41043294327424984,0.5895670567257502,2.6698488407967194
I02,right,40,0.41095576300291575,0.5890442369970843,2.6687244060541424
I02,right,41,0.41112168426080037,0.5888783157391997,2.6683671896950454
I02,right,42,0.4090129022102635,0.5909870977897365,2.6728940819762244
I02,right,43,0.4071018030969515,0.5928981969030485,2.6769720025722368
I02,right,44,0.4068336582826905,0.5931663417173094,2.6775423065603734
I02,right,45,0.4080832307904297,0.5919167692095704,2.674880739311188
I02,right,46,0.4107831520288854,0.5892168479711146,2.6690958369204463
I02,right,47,0.4107212228710713,0.5892787771289287,2.669229051732584
I02,right,48,0.40613098185312163,0.5938690181468784,2.6790346209269584
I02,right,49,0.4053926136279743,0.5946073863720257,2.680599350237271
I02,right,50,0.40557420059080623,0.5944257994091937,2.6802148576352334
I02,right,51,0.4041695330383014,0.5958304669616986,2.683183649911376
I02,right,52,0.4033172981863702,0.5966827018136298,2.684978768801612
I02,right,53,0.401982120037273,0.5980178799627269,2.68778191171321
I02,right,54,0.39889833178610623,0.6011016682138938,2.694213276204053
I02,right,55,0.39666905357849247,0.6033309464215075,2.698825424328307
I02,right,56,0.39747284535547955,0.6025271546445204,2.697166038307781
I02,right,57,0.40006330556847697,0.599936694431523,2.6917906967024727
I02,right,58,0.3967694307749353,0.6032305692250647,2.6986184209161523
I02,right,59,0.39355141721364123,0.6064485827863588,2.705223613000374
I02,right,60,0.3946900242082626,0.6053099757917374,2.7028938901777657
I02,right,61,0.3952411354424712,0.6047588645575288,2.701763366515592
I02,right,62,0.39473806187102933,0.6052619381289707,2.702795422933301
I02,right,63,0.39257128034450894,0.6074287196554911,2.707222665348799
I02,right,64,0.3934203914774199,0.6065796085225801,2.7054911921610003
I02,right,65,0.39377702146017746,0.6062229785398225,2.704762637956433
I02,right,66,0.39186106265894877,0.6081389373410513,2.708667495583274
I02,right,67,0.3907874747653639,0.6092125252346361,2.710845650557774
I02,right,68,0.3885735779994444,0.6114264220005556,2.7153149862153505
I02,right,69,0.38662989829707595,0.613370101702924,2.719214111943221
I02,right,70,0.38699985156097977,0.6130001484390202,2.718473740536121
I02,right,71,0.3871289922170638,0.6128710077829362,2.7182151007016504
I02,right,72,0.38663493331334625,0.6133650666866537,2.7192040411759413
I02,right,73,0.3850529987035021,0.6149470012964979,2.7223605603831915
I02,right,74,0.3825006419753918,0.6174993580246082,2.7274214508829964
I02,right,75,0.381096052815354,0.618903947184646,2.730189750444077
I02,right,76,0.385279789615069,0.614720210384931,2.7219089652716395
I02,right,77,0.3848055539379226,0.6151944460620774,2.7228529265460573
I02,right,78,0.380468948093055,0.619531051906945,2.7314218800550742
I02,right,79,0.3825362376608565,0.6174637623391435,2.7273511411722904
I02,right,80,0.3834195789805225,0.6165804210194775,2.7256038899719446
I02,right,81,0.38090492381100316,0.6190950761889968,2.7305655290526962
I02,right,82,0.38065256276444837,0.6193474372355516,2.7310613599838556
I02,right,83,0.3808812962946809,0.6191187037053191,2.730611967862721
I02,right,84,0.38068340854835486,0.6193165914516452,2.7310007756756782
I02,right,85,0.3796595852655477,0.6203404147344522,2.7330086227548884
I02,right,86,0.379939266633149,0.6200607333668511,2.732460755745487
I02,right,87,0.37973921098048213,0.6202607890195179,2.732852691867146
I02,right,88,0.38064940123616653,0.6193505987638335,2.7310675692296504
I02,right,89,0.38138823261811466,0.6186117673818854,2.729614871794478
I02,right,90,0.38404238051643447,0.6159576194835655,2.724369154987598
I02,right,91,0.38672422175703036,0.6132757782429696,2.7190254256314628
I02,right,92,0.38561696869363205,0.614383031306368,2.72123698402212
I02,right,93,0.3841668277943558,0.6158331722056443,2.724122150952658
I02,right,94,0.38059242327666437,0.6194075767233356,2.731179463738992
I02,right,95,0.3779463224040626,0.6220536775959373,2.7363545204228314
I02,right,96,0.3788796496110493,0.6211203503889506,2.734533963855582
I02,right,97,0.3781813999460059,0.621818600053994,2.735896465763508
I02,right,98,0.3766519521857969,0.623348047814203,2.738870738080154
I02,right,99,0.3739781244494412,0.6260218755505589,2.7440370852647993
I02,right,100,0.37297431002920367,0.6270256899707963,2.7459657321094344
I02,left,1,0.7474608616941509,0.25253913830584906,1.503104194612595
I02,left,2,0.5706381184765419,0.4293618815234581,2.2335995763256804
I02,left,3,0.5582087484796718,0.44179125152032817,2.274617633806037
I02,left,4,0.5352887537712424,0.4647112462287576,2.346888594474902
I02,left,5,0.5172505915738983,0.4827494084261017,2.4007680051229014
I02,left,6,0.5039481636868228,0.4960518363131772,2.438854535105998
I02,left,7,0.4951086603981634,0.5048913396018366,2.463406088883583
I02,left,8,0.48618198203077223,0.5138180179692278,2.4875969266097764
I02,left,9,0.478223437214854,0.5217765627851461,2.5086609661957553
I02,left,10,0.4765677801427937,0.5234322198572063,2.512984079451173
I02,left,11,0.4714641654674648,0.5285358345325353,2.5261836069196946
I02,left,12,0.46400628940945887,0.5359937105905411,2.5451311977726956
I02,left,13,0.4589769882123364,0.5410230117876635,2.5576827945388345
I02,left,14,0.45654498845769537,0.5434550115423047,2.563687669118898
I02,left,15,0.4537759765815092,0.5462240234184907,2.5704736932831995
I02,left,16,0.4486400952825719,0.551359904717428,2.582917501287768
I02,left,17,0.44665966153082776,0.5533403384691722,2.587666711196201
I02,left,18,0.4427662374292856,0.5572337625707144,2.5969241272375836
I02,left,19,0.43824091381214575,0.5617590861878543,2.6075528921798803
I02,left,20,0.4341297219001688,0.5658702780998313,2.6170878187582183
I02,left,21,0.4331687711642811,0.5668312288357189,2.6192999934726604
I02,left,22,0.432185255712435,0.567814744287565,2.621557658993374
I02,left,23,0.43023255617690676,0.5697674438230933,2.6260207935465028
I02,left,24,0.42756402974553287,0.5724359702544671,2.632078694045907
I02,left,25,0.4257402556686678,0.5742597443313322,2.636191554693313
I02,left,26,0.4229604354324226,0.5770395645675774,2.6424179431939177
I02,left,27,0.41969988190247787,0.5803001180975221,2.649656083555996
I02,left,28,0.42073100560492,0.57926899439508,2.6473746419657056
I02,left,29,0.420332245131623,0.5796677548683771,2.648257758494549
I02,left,30,0.41741132336764564,0.5825886766323544,2.654694807410743
I02,left,31,0.4149258468131532,0.5850741531868469,2.660128375428047
I02,left,32,0.412483771897585,0.587516228102415,2.6654280112036606
I02,left,33,0.41112542591588114,0.5888745740841188,2.6683591321422098
I02,left,34,0.40994727495469024,0.5900527250453098,2.670891799844398
I02,left,35,0.41088301036718566,0.5891169896328143,2.668880981310605
I02,left,36,0.41191549840209296,0.588084501597907,2.6666557131084057
I02,left,37,0.41150183256194384,0.5884981674380562,2.6675480900526845
I02,left,38,0.4093838486696087,0.5906161513303914,2.6720998449745244
I02,left,39,0.41043294327424984,0.5895670567257502,2.6698488407967194
I02,left,40,0.41095576300291575,0.5890442369970843,2.6687244060541424
I02,left,41,0.41112168426080037,0.5888783157391997,2.6683671896950454
I02,left,42,0.4090129022102635,0.5909870977897365,2.6728940819762244
I02,left,43,0.4071018030969515,0.5928981969030485,2.6769720025722368
I02,left,44,0.4068336582826905,0.5931663417173094,2.6775423065603734
I02,left,45,0.4080832307904297,0.5919167692095704,2.674880739311188
I02,left,46,0.4107831520288854,0.5892168479711146,2.6690958369204463
I02,left,47,0.4107212228710713,0.5892787771289287,2.669229051732584
I02,left,48,0.40613098185312163,0.5938690181468784,2.6790346209269584
I02,left,49,0.4053926136279743,0.5946073863720257,2.680599350237271
I02,left,50,0.40557420059080623,0.5944257994091937,2.6802148576352334
I02,left,51,0.4041695330383014,0.5958304669616986,2.683183649911376
I02,left,52,0.4033172981863702,0.5966827018136298,2.684978768801612
I02,left,53,0.401982120037273,0.5980178799627269,2.68778191171321
I02,left,54,0.39889833178610623,0.6011016682138938,2.694213276204053
I02,left,55,0.39666905357849247,0.6033309464215075,2.698825424328307
I02,left,56,0.39747284535547955,0.6025271546445204,2.697166038307781
I02,left,57,0.40006330556847697,0.599936694431523,2.6917906967024727
I02,left,58,0.3967694307749353,0.6032305692250647,2.6986184209161523
I02,left,59,0.39355141721364123,0.6064485827863588,2.705223613000374
I02,left,60,0.3946900242082626,0.6053099757917374,2.7028938901777657
I02,left,61,0.3952411354424712,0.6047588645575288,2.701763366515592
I02,left,62,0.39473806187102933,0.6052619381289707,2.702795422933301
I02,left,63,0.39257128034450894,0.6074287196554911,2.707222665348799
I02,left,64,0.3934203914774199,0.6065796085225801,2.7054911921610003
I02,left,65,0.39377702146017746,0.6062229785398225,2.704762637956433
I02,left,66,0.39186106265894877,0.6081389373410513,2.708667495583274
I02,left,67,0.3907874747653639,0.6092125252346361,2.710845650557774
I02,left,68,0.3885735779994444,0.6114264220005556,2.7153149862153505
I02,left,69,0.38662989829707595,0.613370101702924,2.719214111943221
I02,left,70,0.38699985156097977,0.6130001484390202,2.718473740536121
I02,left,71,0.3871289922170638,0.6128710077829362,2.7182151007016504
I02,left,72,0.38663493331334625,0.6133650666866537,2.7192040411759413
I02,left,73,0.3850529987035021,0.6149470012964979,2.7223605603831915
I02,left,74,0.3825006419753918,0.6174993580246082,2.7274214508829964
I02,left,75,0.381096052815354,0.618903947184646,2.730189750444077
I02,left,76,0.385279789615069,0.614720210384931,2.7219089652716395
I02,left,77,0.3848055539379226,0.6151944460620774,2.7228529265460573
I02,left,78,0.380468948093055,0.619531051906945,2.7314218800550742
I02,left,79,0.3825362376608565,0.6174637623391435,2.7273511411722904
I02,left,80,0.3834195789805225,0.6165804210194775,2.7256038899719446
I02,left,81,0.38090492381100316,0.6190950761889968,2.7305655290526962
I02,left,82,0.38065256276444837,0.6193474372355516,2.7310613599838556
I02,left,83,0.3808812962946809,0.6191187037053191,2.730611967862721
I02,left,84,0.38068340854835486,0.6193165914516452,2.7310007756756782
I02,left,85,0.3796595852655477,0.6203404147344522,2.7330086227548884
I02,left,86,0.379939266633149,0.6200607333668511,2.732460755745487
I02,left,87,0.37973921098048213,0.6202607890195179,2.732852691867146
I02,left,88,0.38064940123616653,0.6193505987638335,2.7310675692296504
I02,left,89,0.38138823261811466,0.6186117673818854,2.729614871794478
I02,left,90,0.38404238051643447,0.6159576194835655,2.724369154987598
I02,left,91,0.38672422175703036,0.6132757782429696,2.7190254256314628
I02,left,92,0.38561696869363205,0.614383031306368,2.72123698402212
I02,left,93,0.3841668277943558,0.6158331722056443,2.724122150952658
I02,left,94,0.38059242327666437,0.6194075767233356,2.731179463738992
I02,left,95,0.3779463224040626,0.6220536775959373,2.7363545204228314
I02,left,96,0.3788796496110493,0.6211203503889506,2.734533963855582
I02,left,97,0.3781813999460059,0.621818600053994,2.735896465763508
I02,left,98,0.3766519521857969,0.623348047814203,2.738870738080154
I02,left,99,0.3739781244494412,0.6260218755505589,2.7440370852647993
I02,left,100,0.37297431002920367,0.6270256899707963,2.7459657321094344
I02,up,1,0.7236044547865046,0.2763955452134954,1.6178973431433281
I02,up,2,0.5272786734306457,0.4727213265693543,2.3711356470978364
I02,up,3,0.523578665724562,0.476421334275438,2.382162019601524
I02,up,4,0.4989930395111146,0.5010069604888854,2.452690999250107
I02,up,5,0.4808871708141997,0.5191128291858003,2.501663176365404
I02,up,6,0.4686172809069222,0.5313827190930778,2.5334639574734172
I02,up,7,0.4598674881996141,0.5401325118003859,2.5554735389926986
I02,up,8,0.4488478261278792,0.5511521738721208,2.582417767060159
I02,up,9,0.4416497149174478,0.5583502850825521,2.599559591935149
I02,up,10,0.43491139922103084,0.5650886007789692,2.6152837374163074
I02,up,11,0.42649935676716366,0.5735006432328363,2.634482367669202
I02,up,12,0.42180789853801015,0.5781921014619898,2.644984471250126
I02,up,13,0.4159388019432936,0.5840611980567064,2.657918779412391
I02,up,14,0.4106286977394683,0.5893713022605317,2.669428035106118
I02,up,15,0.4066581137410083,0.5933418862589916,2.6779154153360167
I02,up,16,0.402451869705871,0.597548130294129,2.686796977993448
I02,up,17,0.3968486602705742,0.6031513397294258,2.6984549851351973
I02,up,18,0.3926289708711397,0.6073710291288603,2.7071051661108045
I02,up,19,0.3906808689306056,0.6093191310693944,2.7110615515753356
I02,up,20,0.38966144174538325,0.6103385582546168,2.7131225996112622
I02,up,21,0.38940443298784017,0.6105955670121599,2.7136412065232394
I02,up,22,0.38795345624128175,0.6120465437587183,2.7165614874508073
I02,up,23,0.383561323448712,0.6164386765512879,2.725323080558433
I02,up,24,0.3815760660810337,0.6184239339189663,2.7292450289386148
I02,up,25,0.38336602512849943,0.6166339748715006,2.7257099537131495
I02,up,26,0.38233656747093453,0.6176634325290655,2.7277454372665533
I02,up,27,0.38020162733943036,0.6197983726605696,2.731946392210486
I02,up,28,0.3775574886513333,0.6224425113486667,2.737111449969838
I02,up,29,0.37601902423013117,0.6239809757698689,2.740097504574215
I02,up,30,0.37871010250501186,0.6212898974949881,2.7348650705187074
I02,up,31,0.3807963551747169,0.6192036448252831,2.730778888095027
I02,up,32,0.3809986589560104,0.6190013410439896,2.730381263857484
I02,up,33,0.379653716140612,0.6203462838593881,2.7330201147492756
I02,up,34,0.37792014326858553,0.6220798567314145,2.7364055107533467
I02,up,35,0.3761950985413753,0.6238049014586247,2.73975646907403
I02,up,36,0.37282019640431396,0.627179803595686,2.7462613074141364
I02,up,37,0.3707458701424476,0.6292541298575525,2.7502260785529815
I02,up,38,0.3664547883954465,0.6335452116045535,2.758347971960597
I02,up,39,0.3615228889140221,0.6384771110859779,2.7675509501798574
I02,up,40,0.36184040006892676,0.6381595999310732,2.7669626859354874
I02,up,41,0.36346519885726974,0.6365348011427303,2.7639433062627052
I02,up,42,0.36039292612840285,0.6396070738715971,2.769639790371026
I02,up,43,0.36065808058062354,0.6393419194193765,2.7691502837643185
I02,up,44,0.36256599221869906,0.637434007781301,2.7656161849423384
I02,up,45,0.3597832914606663,0.6402167085393338,2.7707637253480097
I02,up,46,0.35849853683552646,0.6415014631644735,2.7731253870741455
I02,up,47,0.3612009733801969,0.6387990266198031,2.768146784925862
I02,up,48,0.36276665269428365,0.6372333473057163,2.7652432803108153
I02,up,49,0.361448488842304,0.638551511157696,2.7676887103041654
I02,up,50,0.3574744880619651,0.6425255119380349,2.7750010901157083
I02,up,51,0.353265940234829,0.646734059765171,2.7826474017492577
I02,up,52,0.34978637829853426,0.6502136217014658,2.788894127385868
I02,up,53,0.34956708936495456,0.6504329106350455,2.7892855455770382
I02,up,54,0.3478207542690969,0.652179245730903,2.792393120589291
I02,up,55,0.3457636872832279,0.6542363127167721,2.796031982625335
